firstname,obs,pcthispanic,pctwhite,pctblack,pctapi,pctaian,pct2prace,tot_white,tot_black,tot_api,tot_aian,tot_2prace,tot_hispanic,white_pct,black_pct,api_pct,aian_pct,mult_pct,hisp_pct
CLEO,70,0.07143,0.6,0.27143,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.9154219490364245e-5,1.6966432691986602e-4,0,0,0,2.7300182989193788e-5
CLEVE,20,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.12105690017345e-6,0,0,0,0,0
CLEVELAND,43,0,0.37209000000000003,0.60465,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.296786233268909e-6,2.321705684022806e-4,0,0,0,0
CLIFF,118,0.00847,0.84746,0.059320000000000005,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.5605412195663854e-5,6.250543781351686e-5,0,0,0,5.456979038495155e-6
CLIFFORD,1176,0.00255,0.90561,0.05782,8.500000000000001e-4,8.500000000000001e-4,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.856950759547254e-4,6.071836393402048e-4,2.2578773032745625e-4,2.2578773032745625e-4,0,1.637323028499317e-5
CLIFTON,347,0.00865,0.74928,0.20748999999999998,0.0028799999999999997,0.0028799999999999997,0.00865,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.1857381267071004e-4,6.429264563782949e-4,2.257335195878818e-4,2.257335195878818e-4,7.26511293012997e-4,1.6388245085341215e-5
CLINT,364,0.01099,0.94231,0.01374,0.0027500000000000003,0.0027500000000000003,0.0027500000000000003,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.5642650892236447e-4,4.466041642327889e-5,2.261039596416404e-4,2.261039596416404e-4,2.4228741960187573e-4,2.184167517102683e-5
CLINTON,662,0.00604,0.8821800000000001,0.09215,0,0,0.00151,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.66336302612055e-4,5.447383873974697e-4,0,0,2.4195339698544156e-4,2.183141050751617e-5
CLIVE,57,0.01754,0.7543899999999999,0.19297999999999998,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.9610377227527268e-5,9.822494845357433e-5,0,0,0,5.458726215262928e-6
CLYDE,483,0.01035,0.8323,0.11801,0.00414,0.00414,0.00207,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.8333365414104685e-4,5.089798541676028e-4,4.5167032944916764e-4,4.5167032944916764e-4,2.4199938560654475e-4,2.729445006542453e-5
COBY,30,0,0.96667,0,0.03333,0.03333,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3225578110536003e-5,0,2.2585549375192426e-4,2.2585549375192426e-4,0,0
CODY,497,0.00604,0.9678100000000001,0.012070000000000001,0.00201,0.00201,0.00201,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.1936213445213813e-4,5.356712163007686e-5,2.256454271360734e-4,2.256454271360734e-4,2.4179606749219357e-4,1.6390046861382983e-5
COLBY,118,0,0.9830500000000001,0.00847,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.290208441572151e-5,8.92483240526783e-6,0,0,0,0
COLE,139,0.007189999999999999,0.94964,0.03597,0,0,0.007189999999999999,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.0198957299030975e-5,4.464675405201835e-5,0,0,2.4190256745685373e-4,5.45670604212519e-6
COLEEN,193,0.010360000000000001,0.94301,0.025910000000000002,0.005180000000000001,0.005180000000000001,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.300204192072426e-5,4.4653897775553275e-5,2.2581935325887467e-4,2.2581935325887467e-4,0,1.0917015636333913e-5
COLEMAN,41,0,0.92683,0.07317,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.7330021791914907e-5,2.678869536632915e-5,0,0,0,0
COLETTE,254,0.00394,0.90945,0.0748,0,0,0.00394,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0534834401285684e-4,1.6965629023088928e-4,0,0,2.4222932871206104e-4,5.464076944114233e-6
COLIN,632,0.00316,0.94462,0.030059999999999996,0,0,0.00158,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.722634755017223e-4,1.6964486027323334e-4,0,0,2.4169682888876024e-4,1.0904130207671587e-5
COLLEEN,2533,0.00592,0.97789,0.00711,0.00197,0.00197,3.9e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.0011296407855618093,1.608197721078219e-4,0.0011271338857656162,0.0011271338857656162,2.391093638382667e-4,8.187357692622887e-5
COLLETTE,82,0,0.93902,0.03659,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.511590488664358e-5,2.6792356524640797e-5,0,0,0,0
COLLIN,131,0.015269999999999999,0.9084,0.0458,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.427047097717003e-5,5.35761405810397e-5,0,0,0,1.092187497171928e-5
COLM,22,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0033162590190794e-5,0,0,0,0,0
COLT,17,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.752898365147433e-6,0,0,0,0,0
COLTON,35,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.596184957530354e-5,0,0,0,0,0
CONCEPCION,125,0.792,0.07200000000000001,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.104475605078053e-6,0,0,0,0,5.405328125297864e-4
CONCETTA,90,0.01111,0.96667,0.02222,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.9676734331608004e-5,1.785752290642408e-5,0,0,0,5.459381406550843e-6
CONNIE,2534,0.03236,0.89976,0.02013,0.0011799999999999998,0.0011799999999999998,7.9e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.001039796765228558,4.554964926959728e-4,6.754025692344271e-4,6.754025692344271e-4,4.8454095285135955e-4,4.477153571244192e-4
CONOR,47,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.1434483715407608e-5,0,0,0,0,0
CONRAD,264,0.05682,0.7840900000000001,0.08333,0.00758,0.00758,0.00379,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.440282946411241e-5,1.9644453911449747e-4,4.520091465715078e-4,4.520091465715078e-4,2.4218091963721552e-4,8.190153175451325e-5
CONRADO,48,0.41667000000000004,0.08333,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.8241384115794884e-6,0,0,0,0,1.0919942157419933e-4
CONSTANCE,1270,0.01024,0.9181100000000001,0.05984,0.00157,0.00157,0.00157,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.317574804642587e-4,6.786251609235569e-4,4.503783068226441e-4,4.503783068226441e-4,4.8261427167250743e-4,7.100526384229665e-5
CONSTANTIN,30,0,0.93333,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.2769434054958328e-5,0,0,0,0,0
CONSTANTINE,100,0,0.98,0.01,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.46931788108499e-5,8.929654418653904e-6,0,0,0,0
CONSTANTINO,39,0.48718000000000006,0.33332999999999996,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.92862769824289e-6,0,0,0,0,1.0373872978507267e-4
CONSUELO,182,0.75824,0.14286,0.016479999999999998,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.1857611117704887e-5,2.678324827713377e-5,0,0,0,7.534682339253589e-4
CORA,167,0.0479,0.62275,0.24550999999999998,0,0,0.01796,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.7429153841268185e-5,3.661173492060612e-4,0,0,7.259715318284693e-4,4.3675597245146674e-5
CORAL,51,0.05882,0.86275,0.05882,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.006643919359284e-5,2.678735591816635e-5,0,0,0,1.6378799410940444e-5
CORAZON,95,0.15789,0.11579,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.0166040977376474e-6,0,0,0,0,8.18964540220319e-5
CORBETT,16,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.296845520138759e-6,0,0,0,0,0
CORBIN,32,0,0.96875,0.03125,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.4137638195268847e-5,8.929654418653904e-6,0,0,0,0
CORDELIA,37,0.18919,0.48649000000000003,0.27027,0.02703,0.02703,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.209010497025956e-6,8.929645488999486e-5,2.2590292814905186e-4,2.2590292814905186e-4,0,3.821965559285738e-5
CORDELL,33,0,0.69697,0.27273,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0489219995727917e-5,8.036769343678279e-5,0,0,0,0
COREY,1087,0.0046,0.8942,0.08188000000000001,0.0027600000000000003,0.0027600000000000003,0.00368,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.432812675053426e-4,7.947710328299279e-4,6.776613500500281e-4,6.776613500500281e-4,9.682202241704686e-4,2.7300728981933716e-5
CORI,97,0.02062,0.94845,0.02062,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.1956702122302115e-5,1.786055898892642e-5,0,0,0,1.0920619188417445e-5
CORIE,30,0.03333,0.86667,0.06667,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.1857419575509986e-5,1.786020180274967e-5,0,0,0,5.459381406550843e-6
CORINA,115,0.35652,0.6,0.017390000000000003,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.1467646305598404e-5,1.785796938914501e-5,0,0,0,2.238559313854418e-4
CORINE,36,0.08333,0.5555599999999999,0.33332999999999996,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.12112986862865e-6,1.071547814653166e-4,0,0,0,1.63791270065844e-5
CORINNA,64,0.10938,0.85938,0.015629999999999998,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.508305241238739e-5,8.932511908067871e-6,0,0,0,3.822123897180318e-5
CORINNE,387,0.01809,0.94057,0.0155,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.6600350465433535e-4,5.356453203029544e-5,0,0,0,3.8224023534776814e-5
CORNELIA,128,0.02344,0.79688,0.16405999999999998,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.6517682064705403e-5,1.87519885302318e-4,0,0,0,1.638152937464009e-5
CORNELIO,30,0.6,0.13333,0,0,0,0.03333,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.8241657747501891e-6,0,0,0,2.4202116969022528e-4,9.82786931872339e-5
CORNELIUS,137,0.0146,0.68613,0.29197,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.286888078077466e-5,3.5718519448417013e-4,0,0,0,1.0920946784061402e-5
CORNELL,37,0.05405,0.27027,0.64865,0,0,0.02703,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.560523889558275e-6,2.143121525304146e-4,0,0,2.4207199921881306e-4,1.0919035809471651e-5
CORRIE,72,0.04167,0.9444400000000001,0,0,0,0.01389,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.101144752367933e-5,0,0,0,2.420647378575863e-4,1.6381092580448144e-5
CORRIN,18,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.208951210156104e-6,0,0,0,0,0
CORRINE,132,0.05303,0.8787900000000001,0.05303,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.290225771580261e-5,6.250722374440057e-5,0,0,0,3.8219273397939434e-5
CORT,17,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.752898365147433e-6,0,0,0,0,0
CORTNEY,90,0.01111,0.9222199999999999,0.05556,0.01111,0.01111,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.785229492515081e-5,4.465184395503698e-5,2.2585549375192426e-4,2.2585549375192426e-4,0,5.459381406550843e-6
CORY,957,0.00627,0.9456600000000001,0.028210000000000002,0.00104,0.00104,0.00104,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.127262832742325e-4,2.410736124507669e-4,2.2481193701511667e-4,2.2481193701511667e-4,2.4090292006129354e-4,3.276169376743036e-5
COSMO,22,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0033162590190794e-5,0,0,0,0,0
COURTENAY,18,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.208951210156104e-6,0,0,0,0,0
COURTNEY,1209,8.3e-4,0.9296899999999999,0.05624,0.00165,0.00165,0.00331,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.126012132966202e-4,6.071643512866604e-4,4.5059289100012615e-4,4.5059289100012615e-4,9.686147581304596e-4,5.478873347366311e-6
COY,41,0,0.90244,0.048780000000000004,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.687397350743468e-5,1.7859130244219435e-5,0,0,0,0
CRAIG,5346,0.00374,0.96296,0.021509999999999998,1.8999999999999998e-4,1.8999999999999998e-4,0.00131,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.002347752822227581,0.0010268429285508823,2.2943340256383591e-4,2.2943340256383591e-4,0.0016951066875135184,1.0916600681851566e-4
CREIGHTON,34,0,0.8529399999999999,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3225514263137701e-5,0,0,0,0,0
CRIS,47,0,0.89362,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.9154283337762547e-5,0,0,0,0,0
CRISPIN,42,0.42857,0.30952,0.047619999999999996,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.928614016657541e-6,1.7859666023484552e-5,0,0,0,9.827836559158993e-5
CRISTA,54,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.4626853630468315e-5,0,0,0,0,0
CRISTEN,32,0,0.96875,0.03125,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.4137638195268847e-5,8.929654418653904e-6,0,0,0,0
CRISTI,41,0.07317,0.92683,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.7330021791914907e-5,0,0,0,0,1.6379618400050335e-5
CRISTIAN,109,0.45872,0.53211,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.6451060449974553e-5,0,0,0,0,2.729989907296903e-4
CRISTIE,31,0,0.96774,0,0.03226,0.03226,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3681557987089474e-5,0,2.2589163424497388e-4,2.2589163424497388e-4,0,0
CRISTIN,59,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.6907117855511678e-5,0,0,0,0,0
CRISTINA,539,0.36920000000000003,0.50649,0.01299,0,0,0.0018599999999999999,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.2450156474749053e-4,6.252195767419137e-5,0,0,2.4266016947818627e-4,0.0010865190005459847
CRISTINE,62,0,0.9516100000000001,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.690703576599958e-5,0,0,0,0,0
CRISTOBAL,55,0.9090900000000001,0.07273,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.8242797879614416e-6,0,0,0,0,2.7299609696816864e-4
CRISTOPHER,33,0.09090999999999999,0.8787900000000001,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3225564428950653e-5,0,0,0,0,1.6379945995694292e-5
CRISTY,87,0.01149,0.94253,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.7396383456524094e-5,0,0,0,0,5.457907226153035e-6
CRUZ,108,0.97222,0.02778,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3682679877088195e-6,0,0,0,0,5.732910665429553e-4
CRYSTAL,1448,0.05041,0.8231999999999999,0.10013999999999999,0.0013800000000000002,0.0013800000000000002,0.00414,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.436120725121294e-4,0.0012948241793648346,4.5135861769661484e-4,4.5135861769661484e-4,0.001450994245789966,3.985401934070629e-4
CUC,16,0,0,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0,0,0,0,0,0
CUONG,170,0.00588,0.01176,0,0,0,0.00588,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.11740847741338e-7,0,0,0,2.4194855607795698e-4,5.457743428331055e-6
CURT,312,0,0.98397,0.00321,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.4000760318579324e-4,8.943227493370257e-6,0,0,0,0
CURTIS,1926,0.00571,0.8577400000000001,0.10903,0.00104,0.00104,0.00519,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.534026017769249e-4,0.0018751540261579985,4.524428324881032e-4,4.524428324881032e-4,0.0024194710380571163,6.004533317660429e-5
CURTISS,43,0,0.86047,0.13953,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.687405103641833e-5,5.35760512844955e-5,0,0,0,0
CYNDI,43,0.02326,0.93023,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.8242063634533948e-5,0,0,0,0,5.460910186222645e-6
CYNTHIA,9118,0.03773,0.89131,0.048799999999999996,0.0011,0.0011,0.00165,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.0037063253179937116,0.003973324742677171,0.002265511982431293,0.002265511982431293,0.003641500041642697,0.0018783359081486458
CYRIL,68,0.01471,0.67647,0.13235,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.0978412628285135e-5,8.036510383700141e-5,0,0,0,5.4614561789625735e-6
CYRUS,88,0.011359999999999999,0.7840900000000001,0.125,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.1467609821370805e-5,9.822619860519294e-5,0,0,0,5.458180222522998e-6
DA,20,0,0,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0,0,0,0,0,0
DAGOBERTO,40,1,0,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0,0,0,0,0,2.1839709597163087e-4
DAI,36,0,0.08333,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3681038086846164e-6,0,0,0,0,0
DAISY,265,0.36981,0.29057,0.10943,0,0,0.00755,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.5116547921155035e-5,2.589506020038236e-4,0,0,4.8427228248596686e-4,5.350709741559059e-4
DALE,3068,0.00489,0.9641500000000001,0.01858,9.8e-4,9.8e-4,9.8e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.0013490098793803623,5.090210198744726e-4,6.791340751417998e-4,6.791340751417998e-4,7.277433039678157e-4,8.19126700064078e-5
DALENE,21,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.577109745182123e-6,0,0,0,0,0
DALIA,62,0.45161,0.48387,0.04839,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3681557987089474e-5,2.679057059375707e-5,0,0,0,1.5287698439320975e-4
DALJIT,31,0,0.09677,0,0.06452,0.06452,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3680992481561663e-6,0,4.5178326848994776e-4,4.5178326848994776e-4,0,0
DALLAS,210,0.0047599999999999995,0.9381,0.05238,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.98428665195535e-5,9.822441267430922e-5,0,0,0,5.457743428331055e-6
DALTON,56,0.03571,0.80357,0.125,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.0522341541162662e-5,6.250758093057733e-5,0,0,0,1.0918544416005715e-5
DAMARIS,59,0.72881,0.20339,0.01695,0.01695,0.01695,0.01695,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.4726387006325194e-6,8.930100901374835e-6,2.2588937546415825e-4,2.2588937546415825e-4,2.420574764963594e-4,2.3477573158474932e-4
DAMIAN,221,0.18100000000000002,0.72851,0.0724,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.342483184391623e-5,1.4287804256022995e-4,0,0,0,2.184025558990302e-4
DAMIEN,127,0.039369999999999995,0.8267700000000001,0.09449,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.788545295481317e-5,1.0715790684436314e-4,0,0,0,2.7299582397179864e-5
DAMION,40,0.025,0.625,0.325,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.1401321125216812e-5,1.1608550744250075e-4,0,0,0,5.459927399290772e-6
DAMON,427,0.02342,0.79157,0.1452,0.00234,0.00234,0.00468,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.5414603947354083e-4,5.536421458183095e-4,2.2569286153320103e-4,2.2569286153320103e-4,4.836937940415628e-4,5.4601130368223474e-5
DAN,1337,0.01795,0.8721,0.01122,0.0022400000000000002,0.0022400000000000002,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.317565683585685e-4,1.3395499608584584e-4,6.764777489026533e-4,6.764777489026533e-4,0,1.3103361664468913e-4
DANA,3064,0.00751,0.94941,0.03427,9.8e-4,9.8e-4,9.8e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.001326654187160151,9.376430032251532e-4,6.782486330620843e-4,6.782486330620843e-4,7.267944861008434e-4,1.2563642381121623e-4
DANE,206,0.00971,0.95146,0.00971,0.00485,0.00485,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.9386704221862e-5,1.7861630547456656e-5,2.256747912866762e-4,2.256747912866762e-4,0,1.0921274379705358e-5
DANELLE,70,0.05714,0.9,0.042859999999999995,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.8731329235546368e-5,2.6790749186845437e-5,0,0,0,2.183861761168323e-5
